연도,시도,,,,,,,,,,,,,,,,,,
2017,부산,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,울산,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,부산,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,부산,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,울산,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,부산,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,부산,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,울산,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,세종,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,부산,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,광주,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,울산,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,부산,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,광주,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,세종,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전북,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,인천,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,서울,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,대구,,,,,,,,,,,,,,,,,,
2017,충남,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,대전,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
2017,경기,,,,,,,,,,,,,,,,,,
2017,전남,,,,,,,,,,,,,,,,,,
2017,충북,,,,,,,,,,,,,,,,,,
2017,경북,,,,,,,,,,,,,,,,,,
2017,강원,,,,,,,,,,,,,,,,,,
