발생일시_년,발생일시_월,발생장소_시도,피해면적_합계
2022,12,전라남도,0.02
2022,12,경상북도,0.01
2022,12,경상북도,0.2
2022,12,경상북도,0.1
2022,12,경상남도,2
2022,12,경상북도,0.2
2022,12,경상남도,0.06
2022,12,경상북도,0.02
2022,12,경상남도,0.05
2022,12,경상남도,0.06
2022,12,강원도,0.03
2022,12,경상남도,0.1
2022,12,경상북도,0.16
2022,12,경상남도,0.03
2022,12,전라남도,0.03
2022,12,강원도,0.3
2022,12,경상북도,0.06
2022,12,경상남도,0.01
2022,12,전라남도,0.05
2022,12,강원도,5.2
2022,12,경상북도,0.01
2022,12,경상북도,0.02
2022,12,경상북도,0.02
2022,12,경상남도,0.2
2022,12,충청북도,0.05
2022,12,경상남도,0.01
2022,12,전라남도,0.05
2022,12,전라남도,0.1
2022,12,경상남도,0.01
2022,12,경상남도,0.1
2022,12,강원도,0.02
2022,12,강원도,0.9
2022,12,경기도,0.13
2022,12,경상북도,0.1
2022,12,경상남도,0.01
2022,12,경기도,0.06
2022,11,경기도,0.06
2022,11,경상남도,0.3
2022,11,경상북도,0.1
2022,11,전라남도,0.05
2022,11,충청남도,0.03
2022,11,강원도,0.04
2022,11,경상북도,0.01
2022,11,강원도,0.01
2022,11,경상남도,0.06
2022,11,경기도,0.01
2022,11,강원도,1
2022,11,전라북도,5
2022,11,충청남도,0.16
2022,11,경기도,0.5
2022,11,경기도,0.5
2022,11,경기도,0.1
2022,11,충청남도,0.01
2022,11,경기도,0.06
2022,11,경상북도,0.5
2022,11,경상북도,0.02
2022,11,경상남도,0.34
2022,11,충청남도,0.01
2022,11,경상남도,0.11
2022,11,경상북도,0.03
2022,11,경상북도,0.5
2022,11,충청남도,0.06
2022,11,경기도,0.2
2022,11,전라북도,0.02
2022,11,경상남도,0.01
2022,11,경상남도,0.1
2022,11,전라남도,0.05
2022,11,경상북도,0.01
2022,11,경상남도,0.5
2022,11,경기도,0.3
2022,11,경상북도,0.8
2022,11,경상북도,0.02
2022,11,경상북도,0.5
2022,11,충청남도,0.01
2022,11,경상남도,0.03
2022,11,경상남도,0.01
2022,11,경상남도,0.01
2022,11,전라남도,0.02
2022,11,경상남도,0.02
2022,11,경상북도,0.4
2022,11,경기도,3
2022,11,경기도,0.03
2022,11,전라남도,0.05
2022,10,경상남도,0.04
2022,10,전라남도,0.04
2022,10,충청남도,0.01
2022,10,경기도,0.3
2022,10,경상북도,0.02
2022,10,전라남도,0.1
2022,10,경상남도,0.26
2022,10,경상남도,0.01
2022,10,경상남도,0.05
2022,10,경상남도,0.03
2022,10,강원도,0.1
2022,10,경상남도,0.1
2022,10,경상북도,0.3
2022,10,전라남도,0.3
2022,10,경상남도,0.05
2022,10,경상남도,0.1
2022,10,경상북도,0.01
2022,10,경상북도,0.01
2022,10,경상북도,0.01
2022,10,경상북도,0.01
2022,10,전라남도,0.1
2022,10,경상남도,0.1
2022,10,강원도,0.04
2022,10,강원도,0.01
2022,9,경상남도,0.01
2022,9,전라남도,0.01
2022,9,경상북도,0.09
2022,9,강원도,0.01
2022,9,전라남도,0.3
2022,9,전라북도,0.2
2022,9,강원도,0.12
2022,9,전라남도,0.1
2022,9,전라북도,0.35
2022,9,충청남도,0.03
2022,9,충청북도,0.2
2022,7,충청남도,0.1
2022,7,경상북도,0.05
2022,7,경상북도,0.3
2022,6,충청남도,0.01
2022,6,전라북도,0.02
2022,6,경상북도,0.33
2022,6,경상북도,0.2
2022,6,충청남도,0.01
2022,6,강원도,0.01
2022,6,경기도,0.01
2022,6,충청남도,0.01
2022,6,경기도,0.01
2022,6,경기도,0.1
2022,6,경기도,0.01
2022,6,강원도,0.06
2022,6,경상북도,0.2
2022,6,충청북도,0.32
2022,6,경기도,0.01
2022,6,충청남도,0.01
2022,6,경기도,0.01
2022,6,전라북도,0.3
2022,6,전라남도,1
2022,6,강원도,0.32
2022,6,경기도,0.04
2022,6,경기도,0.01
2022,6,경상북도,0.06
2022,6,충청북도,2.4
2022,6,경상북도,0.5
2022,6,경기도,1
2022,5,전라북도,0.1
2022,5,경상북도,0.1
2022,5,경기도,0.03
2022,5,경상북도,5.3
2022,5,경기도,0.01
2022,5,경상남도,660.82
2022,5,경상남도,0.2
2022,5,전라북도,0.2
2022,5,경상남도,0.01
2022,5,경상남도,0.7
2022,5,경상남도,0.1
2022,5,전라남도,0.5
2022,5,경상남도,0.15
2022,5,경상북도,228.76
2022,5,경상북도,0.03
2022,5,경상남도,0.1
2022,5,경상남도,0.06
2022,5,경상남도,0.01
2022,5,전라북도,0.01
2022,5,경상남도,0.1
2022,5,경상남도,0.01
2022,5,경기도,1.05
2022,5,경상남도,3.95
2022,5,경상북도,0.2
2022,5,경상남도,1.1
2022,5,강원도,0.02
2022,5,경상남도,0.3
2022,5,경기도,0.01
2022,5,강원도,0.21
2022,5,경상북도,0.01
2022,5,강원도,0.1
2022,5,전라남도,1.5
2022,5,경상북도,0.06
2022,5,경상남도,0.01
2022,5,경기도,0.13
2022,5,경기도,0.02
2022,5,경상남도,0.02
2022,5,경상남도,1
2022,5,경기도,0.01
2022,5,전라북도,0.1
2022,5,경상북도,0.39
2022,5,충청북도,0.01
2022,5,경상북도,0.05
2022,5,전라북도,0.3
2022,5,충청남도,0.01
2022,5,강원도,0.01
2022,5,경상북도,0.16
2022,5,경상남도,0.09
2022,5,경상남도,0.01
2022,5,경기도,2
2022,5,경상북도,0.03
2022,5,전라북도,0.2
2022,5,경상남도,0.01
2022,5,강원도,1.2
2022,5,경상북도,0.1
2022,5,경상남도,3
2022,5,경상북도,0.01
2022,5,강원도,2.25
2022,5,강원도,0.15
2022,5,충청남도,0.6
2022,5,충청남도,0.9
2022,5,강원도,0.2
2022,5,전라남도,2.5
2022,5,경상북도,0.8
2022,5,경상남도,0.01
2022,5,경기도,4
2022,5,충청남도,0.5
2022,5,경기도,0.08
2022,5,강원도,0.03
2022,5,경기도,0.06
2022,5,전라북도,0.2
2022,5,전라북도,0.03
2022,5,충청북도,0.14
2022,5,충청남도,0.05
2022,5,전라북도,0.2
2022,5,경상남도,0.05
2022,5,강원도,0.18
2022,5,경기도,0.06
2022,5,경기도,0.05
2022,5,충청북도,2.1
2022,5,경상북도,0.05
2022,5,경기도,0.04
2022,5,전라북도,0.5
2022,5,경상북도,0.1
2022,5,전라남도,0.3
2022,5,전라남도,0.1
2022,5,경기도,0.02
2022,5,충청남도,0.01
2022,5,강원도,0.15
2022,5,경기도,0.02
2022,5,경기도,0.03
2022,5,경상북도,0.68
2022,5,강원도,0.05
2022,5,전라북도,0.1
2022,5,충청북도,0.2
2022,5,전라남도,0.2
2022,5,경상북도,0.05
2022,5,경상남도,0.01
2022,5,경기도,0.13
2022,5,경기도,0.15
2022,5,충청북도,0.05
2022,5,경상남도,0.1
2022,5,경기도,0.8
2022,5,전라남도,0.1
2022,5,전라남도,0.01
2022,5,충청북도,1.5
2022,5,강원도,0.24
2022,5,경상북도,0.01
2022,5,경상북도,1.44
2022,5,경기도,0.8
2022,5,경상북도,0.01
2022,5,경기도,0.07
2022,5,충청남도,0.3
2022,5,경기도,0.3
2022,5,전라남도,0.65
2022,4,경기도,0.01
2022,4,경기도,0.16
2022,4,강원도,0.05
2022,4,경상북도,0.01
2022,4,경기도,0.1
2022,4,전라남도,5
2022,4,전라북도,0.06
2022,4,경기도,0.01
2022,4,강원도,0.06
2022,4,경상남도,0.01
2022,4,충청남도,0.21
2022,4,충청북도,0.1
2022,4,강원도,0.02
2022,4,경상북도,0.01
2022,4,경기도,0.2
2022,4,충청남도,0.02
2022,4,강원도,0.01
2022,4,충청남도,0.01
2022,4,경상북도,0.05
2022,4,충청남도,0.01
2022,4,경기도,0.01
2022,4,충청북도,2.82
2022,4,전라북도,0.6
2022,4,강원도,0.6
2022,4,경상북도,0.71
2022,4,강원도,70.44
2022,4,경상북도,3
2022,4,충청남도,1
2022,4,충청남도,0.06
2022,4,충청남도,2
2022,4,강원도,1.12
2022,4,충청남도,0.2
2022,4,경기도,0.4
2022,4,강원도,0.01
2022,4,경상남도,0.61
2022,4,경상북도,2.89
2022,4,충청남도,0.03
2022,4,경상북도,3.18
2022,4,충청남도,0.5
2022,4,경상남도,0.1
2022,4,경기도,0.01
2022,4,경상북도,0.08
2022,4,강원도,12.51
2022,4,경기도,1.8
2022,4,충청남도,0.7
2022,4,전라북도,0.15
2022,4,경기도,0.69
2022,4,충청남도,1
2022,4,전라북도,0.1
2022,4,경상북도,0.15
2022,4,전라북도,0.1
2022,4,경상남도,0.01
2022,4,전라북도,0.01
2022,4,경상북도,0.03
2022,4,경기도,0.03
2022,4,경상북도,0.01
2022,4,전라북도,0.6
2022,4,경상남도,0.2
2022,4,경상북도,0.2
2022,4,경기도,0.46
2022,4,전라북도,0.35
2022,4,경기도,0.05
2022,4,전라남도,1
2022,4,강원도,0.2
2022,4,전라남도,0.2
2022,4,경상북도,0.1
2022,4,전라남도,0.6
2022,4,경상북도,0.01
2022,4,경기도,0.02
2022,4,충청남도,0.08
2022,4,강원도,0.02
2022,4,경기도,0.01
2022,4,전라남도,0.3
2022,4,경기도,0.01
2022,4,전라북도,0.04
2022,4,전라남도,1
2022,4,충청남도,0.05
2022,4,충청남도,0.21
2022,4,강원도,0.3
2022,4,전라남도,0.3
2022,4,경상북도,9.69
2022,4,경기도,0.27
2022,4,경상북도,0.5
2022,4,경상북도,0.15
2022,4,충청북도,0.14
2022,4,경기도,0.04
2022,4,강원도,3.5
2022,4,경상북도,0.01
2022,4,경상북도,1.1
2022,4,경상남도,0.8
2022,4,전라북도,1
2022,4,전라남도,0.5
2022,4,경기도,0.02
2022,4,강원도,716.31
2022,4,경상북도,2.5
2022,4,경상남도,0.01
2022,4,경기도,0.02
2022,4,경기도,0.02
2022,4,경기도,1.24
2022,4,경상북도,225.72
2022,4,강원도,3.3
2022,4,경기도,0.06
2022,4,경기도,0.03
2022,4,강원도,0.94
2022,4,강원도,13
2022,4,경기도,0.08
2022,4,경상남도,2
2022,4,경기도,0.05
2022,4,경상남도,1.7
2022,4,경상북도,0.03
2022,4,경기도,0.45
2022,4,경상북도,0.2
2022,4,충청남도,0.5
2022,4,충청남도,0.1
2022,4,경기도,1
2022,4,경기도,8
2022,4,경상북도,0.2
2022,4,충청남도,9.93
2022,4,경상남도,1.8
2022,4,경기도,0.01
2022,4,경기도,1.5
2022,4,경기도,1.6
2022,4,경기도,0.2
2022,4,전라북도,0.2
2022,4,경기도,1
2022,4,전라남도,0.12
2022,4,충청남도,158.11
2022,4,경상북도,3
2022,4,전라북도,0.09
2022,4,전라북도,0.09
2022,4,경기도,0.05
2022,4,전라남도,0.1
2022,4,경상남도,0.1
2022,4,충청남도,0.1
2022,4,전라남도,0.1
2022,4,경기도,0.01
2022,4,경기도,0.03
2022,4,전라북도,0.4
2022,4,경기도,0.01
2022,4,경기도,0.2
2022,4,경상남도,0.18
2022,4,경기도,0.02
2022,4,경기도,0.09
2022,4,경상남도,0.14
2022,4,경상북도,0.1
2022,4,경기도,0.05
2022,4,경기도,0.03
2022,4,경기도,0.8
2022,4,경기도,0.12
2022,4,경상북도,130
2022,4,경상북도,0.16
2022,4,충청남도,0.02
2022,4,경기도,8
2022,4,경기도,0.1
2022,4,충청남도,0.07
2022,4,경상북도,0.17
2022,4,경기도,0.23
2022,4,경기도,0.1
2022,4,경기도,0.1
2022,4,충청남도,0.3
2022,4,강원도,0.3
2022,4,경기도,0.01
2022,4,경상북도,0.02
2022,4,경상북도,3.5
2022,4,충청북도,0.25
2022,4,경상북도,0.1
2022,4,경기도,0.01
2022,4,경상북도,0.1
2022,4,전라북도,0.09
2022,4,경기도,0.03
2022,4,전라북도,5
2022,4,충청남도,0.01
2022,4,경기도,0.15
2022,4,경기도,0.09
2022,4,경기도,0.5
2022,4,전라북도,0.1
2022,4,경상남도,0.01
2022,4,경기도,0.89
2022,4,전라남도,1
2022,4,경기도,0.02
2022,3,경기도,0.01
2022,3,경상남도,0.05
2022,3,강원도,0.65
2022,3,경기도,0.09
2022,3,경기도,0.3
2022,3,경상남도,0.02
2022,3,경상남도,0.1
2022,3,경상남도,1.47
2022,3,경상남도,0.33
2022,3,충청남도,0.09
2022,3,경상북도,0.48
2022,3,경상북도,0.15
2022,3,경상남도,0.6
2022,3,전라북도,0.02
2022,3,강원도,8
2022,3,전라남도,3
2022,3,경기도,0.1
2022,3,강원도,0.33
2022,3,경상남도,3.8
2022,3,전라북도,0.01
2022,3,경기도,0.3
2022,3,전라북도,0.04
2022,3,전라남도,0.1
2022,3,경기도,0.66
2022,3,경기도,0.2
2022,3,충청남도,0.1
2022,3,충청남도,1
2022,3,충청남도,0.41
2022,3,경상북도,1.16
2022,3,경상북도,1
2022,3,경기도,0.06
2022,3,전라북도,0.3
2022,3,전라북도,0.2
2022,3,경상남도,0.1
2022,3,경기도,1.3
2022,3,전라북도,0.1
2022,3,경기도,2.15
2022,3,전라북도,1
2022,3,강원도,1.1
2022,3,제주,0.2
2022,3,경상북도,0.2
2022,3,충청남도,0.03
2022,3,경기도,0.01
2022,3,경상북도,0.04
2022,3,경상남도,0.01
2022,3,경상남도,0.1
2022,3,경상북도,11
2022,3,경상남도,0.5
2022,3,충청남도,0.06
2022,3,경상남도,1
2022,3,경상남도,0.03
2022,3,경상북도,22.96
2022,3,경상남도,0.01
2022,3,충청남도,5
2022,3,충청남도,0.02
2022,3,경상북도,0.8
2022,3,경상남도,0.7
2022,3,경상북도,3.86
2022,3,경기도,8
2022,3,충청남도,0.1
2022,3,경상남도,0.5
2022,3,강원도,4190.38
2022,3,강원도,30.89
2022,3,경상남도,16.3
2022,3,경기도,0.09
2022,3,경기도,1.8
2022,3,충청남도,0.77
2022,3,경상북도,0.01
2022,3,강원도,184.01
2022,3,경상북도,16301.98
2022,3,경상북도,6.54
2022,3,경기도,0.01
2022,3,경상북도,0.2
2022,3,경상북도,0.2
2022,3,경기도,0.13
2022,3,경기도,0.01
2022,3,경기도,0.01
2022,3,경상북도,0.3
2022,3,경상남도,0.45
2022,3,경상남도,20
2022,3,충청남도,0.05
2022,3,경상북도,1.69
2022,2,경상북도,0.67
2022,2,충청북도,0.02
2022,2,전라남도,0.1
2022,2,경상남도,813.89
2022,2,경기도,0.03
2022,2,전라북도,0.1
2022,2,경상북도,0.3
2022,2,경상북도,0.2
2022,2,충청남도,0.05
2022,2,경상북도,0.12
2022,2,충청남도,1.5
2022,2,충청남도,0.14
2022,2,충청남도,0.2
2022,2,경기도,0.02
2022,2,경상북도,2
2022,2,충청북도,0.03
2022,2,경상북도,88.63
2022,2,경상북도,0.2
2022,2,강원도,8.69
2022,2,경상북도,18.5
2022,2,경상남도,0.05
2022,2,전라남도,0.2
2022,2,경상북도,0.86
2022,2,충청북도,0.5
2022,2,전라남도,2
2022,2,강원도,0.06
2022,2,경기도,0.06
2022,2,경상남도,0.11
2022,2,충청북도,0.2
2022,2,경상북도,0.2
2022,2,경상남도,8.03
2022,2,전라남도,2
2022,2,전라남도,0.5
2022,2,전라남도,29
2022,2,경상북도,0.91
2022,2,경상남도,10.2
2022,2,강원도,1
2022,2,강원도,0.09
2022,2,경기도,0.09
2022,2,경상남도,0.08
2022,2,강원도,4.1
2022,2,경상북도,0.3
2022,2,경기도,0.6
2022,2,충청남도,0.2
2022,2,강원도,0.6
2022,2,충청남도,0.15
2022,2,경기도,0.5
2022,2,경기도,0.14
2022,2,경상북도,0.2
2022,2,경상남도,0.3
2022,2,강원도,0.16
2022,2,경기도,3
2022,2,경상북도,0.1
2022,2,경기도,0.06
2022,2,경기도,0.03
2022,2,전라북도,16.5
2022,2,경상북도,9.2
2022,2,강원도,3.95
2022,2,경기도,0.03
2022,2,경기도,0.1
2022,2,경상북도,0.23
2022,2,충청북도,0.15
2022,2,충청남도,0.01
2022,2,강원도,0.1
2022,2,전라남도,0.3
2022,2,경상북도,0.3
2022,2,전라북도,0.3
2022,2,경상북도,0.96
2022,2,충청북도,0.1
2022,2,경기도,0.01
2022,2,경상남도,0.07
2022,2,경기도,0.03
2022,2,충청남도,0.3
2022,2,충청남도,0.03
2022,2,경기도,0.1
2022,2,전라북도,0.1
2022,2,강원도,0.2
2022,2,경기도,0.01
2022,2,전라남도,0.3
2022,2,충청남도,0.05
2022,2,경상남도,0.09
2022,2,경기도,0.16
2022,2,경기도,0.01
2022,2,경상남도,0.2
2022,2,경기도,0.06
2022,2,경상북도,0.67
2022,2,경기도,0.15
2022,2,전라북도,0.03
2022,2,경상남도,0.5
2022,2,경상북도,8.53
2022,2,경상남도,1.5
2022,2,경상북도,405.69
2022,2,경상북도,0.1
2022,2,경상남도,0.5
2022,2,강원도,0.4
2022,2,충청남도,0.3
2022,2,전라북도,0.5
2022,2,경기도,0.03
2022,2,경기도,0.03
2022,2,경상남도,0.02
2022,2,전라북도,0.01
2022,2,강원도,0.05
2022,2,경기도,0.17
2022,2,전라남도,0.2
2022,2,전라남도,0.4
2022,2,강원도,0.1
2022,2,경상남도,0.24
2022,2,충청남도,0.03
2022,2,경상남도,0.01
2022,2,전라남도,0.1
2022,2,충청북도,1.47
2022,2,경기도,0.5
2022,2,충청북도,1.8
2022,2,충청남도,0.06
2022,2,충청남도,0.12
2022,2,강원도,0.1
2022,2,경상남도,0.06
2022,2,경상북도,0.5
2022,2,충청남도,0.06
2022,2,경상남도,0.04
2022,2,경기도,1.6
2022,2,경기도,0.04
2022,2,경상북도,12.4
2022,2,경기도,0.06
2022,2,경기도,0.01
2022,2,경상북도,1.37
2022,2,강원도,0.05
2022,2,경상북도,0.3
2022,2,경기도,0.5
2022,2,경상북도,1.15
2022,2,전라남도,0.39
2022,2,경기도,0.15
2022,2,경상남도,1.03
2022,2,경상북도,0.69
2022,2,경상남도,0.07
2022,2,경상남도,0.9
2022,2,충청남도,0.03
2022,2,강원도,0.1
2022,2,경기도,0.9
2022,2,경상북도,0.2
2022,2,경상북도,0.1
2022,2,경상북도,0.1
2022,2,경상북도,2.5
2022,1,경기도,0.3
2022,1,강원도,0.2
2022,1,충청남도,0.01
2022,1,경상남도,0.01
2022,1,경상북도,0.01
2022,1,경기도,0.01
2022,1,전라남도,0.02
2022,1,경기도,0.01
2022,1,경상북도,0.1
2022,1,충청남도,0.01
2022,1,경기도,0.07
2022,1,강원도,0.1
2022,1,전라북도,0.5
2022,1,경상북도,0.01
2022,1,경상북도,0.4
2022,1,경상남도,0.31
2022,1,전라남도,4.4
2022,1,경상남도,1.45
2022,1,경상북도,0.94
2022,1,경상북도,0.3
2022,1,경기도,0.02
2022,1,전라북도,0.3
2022,1,경상북도,0.03
2022,1,경상북도,0.01
2022,1,경상북도,0.1
2022,1,경상북도,0.1
2022,1,경상북도,0.05
2022,1,경상남도,0.02
2022,1,경상북도,0.2
2022,1,경기도,0.6
2022,1,경상남도,0.03
2022,1,경기도,0.01
2022,1,경기도,0.05
2022,1,경상남도,0.33
2022,1,경상남도,0.02
2022,1,경상북도,3
2022,1,경상남도,0.19
2022,1,강원도,0.2
2022,1,경상북도,1.2
2022,1,경상북도,0.01
2022,1,경상북도,0.02
2022,1,경기도,0.02
2022,1,경상북도,0.01
2022,1,경기도,0.1
2022,1,경기도,0.04
2022,1,경상남도,2.5
2022,1,경상남도,0.02
2022,1,경기도,0.01
2022,1,강원도,0.3
2022,1,경상북도,0.2
2022,1,경기도,0.01
2022,1,경상북도,0.05
2022,1,경기도,0.05
2022,1,강원도,0.15
2022,1,경상북도,0.1
2022,1,경상남도,5.5
2022,1,경상북도,14.1
2022,1,경기도,0.26
2022,1,전라남도,1.1
2022,1,경기도,0.02
2022,1,경상남도,0.03
2022,1,강원도,0.01
2022,1,경상남도,0.5
2022,1,경상남도,0.04
2022,1,전라북도,0.06
2022,1,경상남도,0.1
2022,1,경상북도,0.05
2022,1,경상북도,0.1
2022,1,충청북도,0.1
2022,1,경상남도,0.1
2022,1,경상북도,0.1
2022,1,경기도,0.16
2022,1,경상남도,0.01
2022,1,경상남도,0.01
2022,1,충청남도,0.15
2022,1,경기도,0.5
2022,1,경상북도,0.01
2022,1,경기도,0.01
2022,1,경상남도,0.01
2022,1,충청북도,0.9
2022,1,경상북도,0.5
2022,1,강원도,0.2
2022,1,경상북도,0.05
2022,1,경상북도,0.08
2022,1,강원도,0.8
2022,1,전라남도,0.1
2022,1,경상북도,0.2
2022,1,충청남도,0.3
2021,12,경상북도,0.5
2021,12,충청북도,0.4
2021,12,경상남도,0.5
2021,12,전라남도,0.03
2021,12,전라남도,0.1
2021,12,경상북도,0.23
2021,12,강원도,1.5
2021,12,전라북도,0.2
2021,12,전라남도,10
2021,12,경상북도,0.04
2021,12,경상북도,1
