지점,지점명,년월,SPI3,SPI6
152,울산,2022-10,0.08580645161290323,-0.6164516129032258
152,울산,2022-11,0.3796551724137931,-0.6551724137931034
152,울산,2022-12,-0.4164516129032258,-0.47483870967741937
152,울산,2023-01,-0.3345161290322581,-0.046129032258064515
152,울산,2023-02,0.23642857142857143,0.3417857142857143
152,울산,2023-03,-0.2319354838709677,-0.5758064516129032
152,울산,2023-04,-0.34900000000000003,-0.572
152,울산,2023-05,0.009333333333333334,0.05433333333333334
152,울산,2023-06,0.478,0.21933333333333332
152,울산,2023-07,0.155,0.11699999999999999
155,창원,2018-03,1.1385925925925926,0.10811111111111112
155,창원,2018-04,1.1165666666666667,0.09536666666666666
155,창원,2018-05,0.8546129032258064,0.42570967741935484
155,창원,2018-06,-0.15760000000000002,0.3473333333333333
155,창원,2018-07,-0.02503225806451613,0.36332258064516126
155,창원,2018-08,-0.6631935483870968,-0.18674193548387097
155,창원,2018-09,-0.15836666666666668,-0.19646666666666668
155,창원,2018-10,0.1717,0.003322580645161291
155,창원,2018-11,0.8689,-0.029066666666666668
155,창원,2018-12,0.6553225806451614,-0.044387096774193543
155,창원,2019-01,-0.7248709677419355,0.05774193548387097
155,창원,2019-02,-0.34482142857142856,0.8113571428571429
155,창원,2019-03,-0.5083870967741936,0.2306451612903226
155,창원,2019-04,-0.8873333333333334,-1.1553333333333333
155,창원,2019-05,-1.056774193548387,-1.0719354838709678
155,창원,2019-06,-0.5543333333333333,-0.7656666666666666
155,창원,2019-07,0.40516129032258064,0.044516129032258066
155,창원,2019-08,0.3183870967741936,-0.14032258064516132
155,창원,2019-09,0.07600000000000001,-0.19766666666666666
155,창원,2019-10,0.5909677419354838,0.643225806451613
155,창원,2019-11,0.923,0.7253333333333334
155,창원,2019-12,1.713548387096774,0.6987096774193549
155,창원,2020-01,0.6358064516129033,0.6174193548387097
155,창원,2020-02,1.4496551724137932,1.284137931034483
155,창원,2020-03,1.2467741935483871,2.2754838709677423
155,창원,2020-04,-0.05633333333333333,0.18766666666666668
155,창원,2020-05,-1.221290322580645,-0.11838709677419354
155,창원,2020-06,-1.3183333333333331,-0.47333333333333333
155,창원,2020-07,0.29193548387096774,0.21806451612903224
155,창원,2020-08,1.03,0.5674193548387096
155,창원,2020-09,1.1729999999999998,0.6796666666666666
155,창원,2020-10,0.5803225806451613,0.6261290322580645
155,창원,2020-11,0.04533333333333333,0.7393333333333333
155,창원,2020-12,-0.9148387096774193,0.824516129032258
155,창원,2021-01,-0.4983870967741935,0.42774193548387096
155,창원,2021-02,-0.14214285714285715,-0.11499999999999999
155,창원,2021-03,0.5280645161290323,-0.5619354838709677
155,창원,2021-04,1.1466666666666667,0.5820000000000001
155,창원,2021-05,0.5670967741935483,0.3645161290322581
155,창원,2021-06,0.23533333333333334,0.361
155,창원,2021-07,0.8025806451612902,1.1193548387096774
155,창원,2021-08,0.7251612903225807,0.8622580645161291
155,창원,2021-09,0.8830000000000001,0.8713333333333334
155,창원,2021-10,0.1903225806451613,0.5993548387096774
155,창원,2021-11,0.09766666666666667,0.6183333333333334
155,창원,2021-12,-0.5041935483870968,0.627741935483871
155,창원,2022-01,-0.7967741935483871,-0.021612903225806453
155,창원,2022-02,-1.2251851851851852,-0.16999999999999998
155,창원,2022-03,-2.083548387096774,-1.4674193548387098
155,창원,2022-04,-0.6736666666666667,-1.1416666666666666
155,창원,2022-05,-0.6487096774193548,-1.100967741935484
155,창원,2022-06,-0.91,-1.5473333333333334
155,창원,2022-07,-1.1706451612903226,-1.3706451612903225
155,창원,2022-08,-0.8228571428571428,-1.1092857142857142
155,창원,2022-09,-0.3306896551724138,-0.756551724137931
155,창원,2022-10,-0.26806451612903226,-0.9654838709677419
